harbor_seal,reference,ca_sea_lion,northern_elephant_seal,reference_gene_symbol,is_mt
XP_032282025.1,XP_003434617.1,XP_027436641.1,XP_054368166.1,OPCML,False
XP_032282026.1,XP_005619602.1,XP_027436643.1,XP_064433283.1,OPCML,False
XP_032282029.1,NP_001026804.1,XP_027435695.1,XP_045748793.1,B3GAT1,False
XP_032282031.1,XP_537115.2,XP_027433695.1,XP_045753372.1,CTH,False
XP_032282033.1,XP_003434598.1,XP_027436952.1,XP_045727763.1,OR10N1,False
XP_032282037.1,XP_546414.2,XP_027436612.1,XP_064433325.1,CDON,False
XP_032282038.1,XP_536530.2,XP_027435148.1,XP_064433294.1,APLP2,False
XP_032282040.1,XP_005619607.1,XP_027435149.1,XP_045750646.1,APLP2,False
XP_032282041.1,XP_005619608.1,XP_027435150.1,XP_064433295.1,APLP2,False
XP_032282042.1,XP_005619609.1,XP_027435151.1,XP_045750647.1,APLP2,False
XP_032282044.1,XP_005620349.4,XP_027435225.1,XP_054368164.1,ACAD8,False
XP_032282049.1,XP_849206.3,XP_027435229.1,XP_045750630.1,VPS26B,False
XP_032282051.1,XP_038361737.1,XP_027435237.2,XP_045750632.1,THYN1,False
XP_032282053.1,XP_038413543.1,XP_027469464.1,XP_045753373.1,ANKRD13C,False
XP_032282058.1,XP_022273805.2,XP_027434955.1,XP_045750663.1,ETS1,False
XP_032282060.1,XP_546405.2,XP_027434956.1,XP_045750664.1,ETS1,False
XP_032282067.1,XP_038310697.1,XP_027446090.1,XP_045724950.1,EN1,False
XP_032282069.1,XP_013978198.2,XP_027437118.1,XP_064433265.1,CNTN5,False
XP_032282078.1,XP_038362139.1,XP_027434643.1,XP_064433300.1,ARHGAP32,False
XP_032282079.1,XP_542234.3,XP_027434302.1,XP_064433252.1,MAML2,False
XP_032282082.1,XP_038312240.1,XP_027435165.1,XP_045750554.1,SLC36A4,False
XP_032282086.1,NP_001376027.1,XP_027433741.1,XP_045748827.1,OR10D4,False
XP_032282087.1,XP_038413545.1,XP_027470005.1,XP_045753382.1,SRSF11,False
XP_032282088.1,NP_001375719.1,XP_027433740.1,XP_045748821.1,OR8D6,False
XP_032282090.1,XP_003434593.1,XP_027436756.1,XP_045748689.1,OR8B3,False
XP_032282092.1,XP_022273828.1,XP_027436209.1,XP_045748803.1,PATE1,False
XP_032282093.1,XP_038413549.1,XP_027469833.1,XP_045753380.1,SRSF11,False
XP_032282095.1,XP_038367310.1,XP_035579010.1,XP_064431935.1,VSIG10L2,False
XP_032282096.1,XP_038362447.1,XP_035578658.1,XP_045750666.2,ST3GAL4,False
XP_032282097.1,XP_022273770.2,XP_027435144.1,XP_054368168.1,ADAMTS8,False
XP_032282099.1,NP_001003144.1,XP_027445426.1,XP_045724505.1,CHRNA1,False
XP_032282101.1,XP_038361831.1,XP_027436776.1,XP_064431933.1,SPATA19,False
XP_032282102.1,XP_038361691.1,XP_027436046.1,XP_064431931.1,LOC607396,False
XP_032282103.1,XP_848226.1,XP_027435694.1,XP_045748675.1,LOC606786,False
XP_032282105.1,XP_542238.3,XP_035579012.1,XP_064431929.1,LOC485120,False
XP_032282106.1,XP_022263203.2,XP_035578817.1,XP_064433242.1,LOC485121,False
XP_032282107.1,XP_038312351.1,XP_027436440.1,XP_045748668.1,FUT4,False
XP_032282108.1,XP_038312353.1,XP_027435866.1,XP_045748667.1,C21H11orf97,False
XP_032282110.1,XP_038312355.1,XP_027433727.2,XP_045748665.1,MTNR1B,False
XP_032282111.1,XP_542259.5,XP_035579013.1,XP_045748662.1,LOC485141,False
XP_032282113.1,XP_849234.1,XP_027436332.1,XP_045750713.1,FEZ1,False
XP_032282120.1,XP_005633411.1,XP_035578810.1,XP_064433231.1,MRE11,False
XP_032282125.1,XP_542243.2,XP_027435865.1,XP_045750597.1,ANKRD49,False
XP_032282127.1,XP_533972.2,XP_027434297.2,XP_045750611.1,CEP57,False
XP_032282129.1,XP_848326.1,XP_035578616.1,XP_045750606.1,FAM76B,False
XP_032282130.1,XP_022263190.1,XP_035578617.1,XP_045750607.1,FAM76B,False
XP_032282136.1,XP_038362042.1,XP_035578584.1,XP_045750644.1,ZBTB44,False
XP_032282139.1,XP_038362061.1,XP_035578585.1,XP_045750645.1,ZBTB44,False
XP_032282142.1,XP_038362551.1,XP_027435920.1,XP_045750674.1,SRPRA,False
XP_032282143.1,XP_013968778.2,XP_035578854.1,XP_045750682.1,FAM118B,False
XP_032282147.1,XP_038362132.1,XP_027434622.1,XP_045750654.1,NFRKB,False
XP_032282153.1,XP_038362134.1,XP_027434628.1,XP_045750655.1,TMEM45B,False
XP_032282155.1,XP_849329.1,XP_027436182.1,XP_045750585.1,PANX1,False
XP_032282156.1,XP_849421.1,XP_027434583.1,XP_045750739.1,MSANTD2,False
XP_032282158.1,XP_858641.1,XP_027434584.1,XP_045750740.1,MSANTD2,False
XP_032282162.1,XP_013968814.1,XP_027434586.1,XP_045750741.1,MSANTD2,False
XP_032282171.1,XP_542232.2,XP_027434307.1,XP_064433253.1,CCDC82,False
XP_032282172.1,XP_022263166.1,XP_027434308.1,XP_045750618.2,CCDC82,False
XP_032282173.1,XP_533979.3,XP_027433884.1,XP_045750552.1,CHORDC1,False
XP_032282176.1,XP_005631974.1,XP_027443807.2,XP_054361864.1,MARCO,False
XP_032282177.1,XP_005619666.1,XP_027437317.1,XP_064433361.1,HEPACAM,False
XP_032282179.1,XP_005619669.1,XP_027437319.1,XP_064433362.1,HEPACAM,False
XP_032282181.1,XP_546427.2,XP_027436019.1,XP_045750743.1,ESAM,False
XP_032282182.1,XP_038413586.1,XP_027428803.1,XP_045753375.1,LRRC40,False
XP_032282183.1,XP_542257.4,XP_027433878.1,XP_064433191.1,NAALAD2,False
XP_032282187.1,XP_851519.1,XP_027436341.1,XP_045748799.1,BARX2,False
XP_032282193.1,XP_038362629.1,XP_027436616.1,XP_054368179.1,DDX25,False
XP_032282200.1,XP_022273819.1,XP_027436631.1,XP_045750698.1,HYLS1,False
XP_032282204.1,XP_038312079.1,XP_027437233.1,XP_064433194.1,DEUP1,False
XP_032282205.1,XP_038362745.1,XP_027436633.1,XP_045750703.1,PATE3,False
XP_032282206.1,XP_038359774.1,XP_027436942.1,XP_064433338.1,CHEK1,False
XP_032282208.1,XP_005633400.3,XP_027436230.1,XP_045750604.1,ENDOD1,False
XP_032282211.1,XP_546418.4,XP_027435635.1,XP_064433333.1,STT3A,False
XP_032282213.1,XP_005633416.1,XP_027435644.2,XP_045750584.1,VSTM5,False
XP_032282215.1,NP_001003074.1,XP_027435714.1,XP_064433274.1,PGR,False
XP_032282217.1,XP_546428.2,XP_027436021.1,XP_045750747.1,VSIG2,False
XP_032282219.1,XP_536537.2,XP_027436023.1,XP_045750745.1,NRGN,False
XP_032282224.1,XP_022273868.1,XP_027436500.1,XP_064433375.1,VWA5A,False
XP_032282226.1,XP_533975.3,XP_027436566.1,XP_064433221.1,MED17,False
XP_032282228.1,XP_038310699.1,XP_035584005.1,XP_064453928.1,LOC119864483,False
XP_032282233.1,XP_022263237.1,XP_035578882.1,XP_045748786.1,FAT3,False
XP_032282237.1,NP_001239249.1,XP_035583659.1,XP_054364214.2,RPS24,False
XP_032282242.1,XP_038362903.1,XP_027437101.1,XP_064433346.1,PKNOX2,False
XP_032282244.1,XP_851900.2,XP_027436098.1,XP_045750672.1,DCPS,False
XP_032282247.1,XP_542245.4,XP_027436304.1,XP_045748789.1,HEPHL1,False
XP_032282248.1,XP_005619598.1,XP_027435223.1,XP_045750633.1,NCAPD3,False
XP_032282256.1,XP_005619600.1,XP_027435231.1,XP_045750637.1,JAM3,False
XP_032282260.1,XP_536536.1,XP_027437392.1,XP_045750724.1,TMEM218,False
XP_032282261.1,NP_001003108.1,XP_027437411.1,XP_045750586.1,GPR83,False
XP_032282262.1,XP_005619646.1,XP_027436944.1,XP_045748808.1,ACRV1,False
XP_032282268.1,XP_038362064.1,XP_027435145.1,XP_054367712.2,ST14,False
XP_032282275.1,XP_546402.2,XP_027436373.1,XP_045750656.2,KCNJ5,False
XP_032282281.1,XP_038413630.1,XP_027428783.1,XP_064445058.1,LRRC7,False
XP_032282282.1,XP_546419.1,XP_027436603.1,XP_045750706.1,EI24,False
XP_032282284.1,XP_022273814.1,XP_027436103.1,XP_045750673.1,TIRAP,False
XP_032282287.1,XP_005633371.1,XP_027434303.1,XP_045750620.1,JRKL,False
XP_032282293.1,XP_038312162.1,XP_027435842.1,XP_064433244.1,CWC15,False
XP_032282296.1,XP_003639098.1,XP_027435927.1,XP_045750677.1,FOXRED1,False
XP_032282298.1,XP_038362886.1,XP_027435172.1,XP_045750725.1,SLC37A2,False
XP_032282299.1,XP_858869.2,XP_027434141.1,XP_045750748.1,SIAE,False
XP_032282304.1,XP_546430.2,XP_027434145.1,XP_064433371.1,TBRG1,False
XP_032282310.1,NP_001375715.1,XP_027436795.1,XP_045748687.2,OR8C7,False
XP_032282312.1,NP_001375710.1,XP_035578827.1,XP_045750758.1,OR8A1,False
XP_032282313.1,XP_858799.1,XP_027434147.1,XP_045748811.1,SPA17,False
XP_032282314.1,NP_001375713.1,XP_027436794.1,XP_045748813.1,OR8B8,False
XP_032282316.1,XP_005619636.1,XP_027435928.1,XP_045750684.1,RPUSD4,False
XP_032282318.1,XP_038362030.1,XP_027435143.1,XP_045750641.2,ADAMTS15,False
XP_032282320.1,XP_038312354.1,XP_027436184.2,XP_045748666.1,IZUMO1R,False
XP_032282321.1,NP_001003176.1,XP_027437779.1,XP_045751356.1,RPE65,False
XP_032282322.1,XP_013977913.1,XP_027435918.1,XP_064433233.1,PIWIL4,False
XP_032282323.1,XP_038312182.1,XP_035578910.1,XP_064433268.1,ARHGAP42,False
XP_032282325.1,XP_546424.3,XP_027436571.1,XP_045750736.2,ROBO4,False
XP_032282327.1,XP_038362912.1,XP_027435970.1,XP_064431930.1,GLB1L3,False
XP_032282330.1,XP_546404.2,XP_027434961.1,XP_045750658.1,FLI1,False
XP_032282333.1,XP_038312098.1,XP_027435344.1,XP_064433248.1,MTMR2,False
XP_032282337.1,XP_853835.1,XP_035583210.1,XP_045753389.1,WLS,False
XP_032282341.1,XP_005641327.1,XP_027464539.1,XP_045746362.1,DUSP21,False
XP_032282343.1,XP_005641337.1,XP_027463151.1,XP_045732624.1,SLC9A7,False
XP_032282346.1,XP_548971.1,XP_027463184.1,XP_045732638.1,CHST7,False
XP_032282351.1,XP_038413894.1,XP_027467657.1,XP_064445062.1,GNG12,False
XP_032282353.1,NP_001376145.1,XP_035581590.1,XP_064429987.1,RPGR,False
XP_032282354.1,XP_005641300.1,XP_027464690.1,XP_064429989.1,SRPX,False
XP_032282355.1,XP_548926.1,XP_027464078.1,XP_064429966.1,TAB3,False
XP_032282358.1,XP_038320307.1,XP_035581468.1,XP_064429967.1,TAB3,False
XP_032282360.1,XP_038320782.1,XP_035581611.1,XP_045728326.2,LOC111094789,False
XP_032282361.1,XP_038391464.1,XP_027426869.1,XP_045753396.1,GADD45A,False
XP_032282365.1,XP_038320500.1,XP_035581492.1,XP_045728927.1,LOC491791,False
XP_032282366.1,XP_022272106.2,XP_035581258.1,XP_045728932.1,LOC491793,False
XP_032282367.1,NP_001003116.1,XP_027463108.2,XP_045743763.1,MAGEB10,False
XP_032282368.1,XP_022271668.1,XP_027464483.1,XP_045743882.1,LOC111094768,False
XP_032282369.1,XP_022271711.1,XP_027464348.1,XP_064440050.1,MAGEB3,False
XP_032282370.1,XP_003640302.2,XP_027464630.1,XP_045743983.1,NR0B1,False
XP_032282371.1,XP_852972.2,XP_027446533.1,XP_045724964.1,TMEM37,False
XP_032282372.1,NP_001020570.1,XP_027459886.2,XP_045753398.1,IL12RB2,False
XP_032282373.1,XP_855008.1,XP_027470069.1,XP_045729029.1,LOC491808,False
XP_032282375.1,XP_003640300.2,XP_027464508.1,XP_045729106.1,LOC100856762,False
XP_032282378.1,XP_013966851.1,XP_027464284.1,XP_064430893.1,MAGEB16,False
XP_032282379.1,XP_013967410.2,XP_027464434.2,XP_045729129.1,CFAP47,False
XP_032282383.1,XP_005641297.1,XP_027463273.1,XP_045745197.1,H2AP,False
XP_032282385.1,XP_022271361.1,XP_027464790.1,XP_045729229.2,MPC1L,False
XP_032282387.1,XP_003434689.1,XP_027459907.1,XP_045753399.1,SERBP1,False
XP_032282388.1,XP_022271918.1,XP_027463240.2,XP_045729254.2,LOC111094865,False
XP_032282389.1,XP_548958.1,XP_027464631.1,XP_045732470.1,PPP1R2C,False
XP_032282390.1,XP_536673.3,XP_027459912.1,XP_045753400.1,SERBP1,False
XP_032282391.1,XP_038320480.1,XP_027463385.1,XP_045729408.1,LOC612517,False
XP_032282393.1,XP_003434690.1,XP_027459917.1,XP_045753401.1,SERBP1,False
XP_032282394.1,XP_538021.2,XP_027463196.1,XP_045733114.1,SPACA5,False
XP_032282395.1,XP_022272017.1,XP_027464806.1,XP_045729432.1,LOC612524,False
XP_032282396.1,XP_548988.1,XP_027464635.1,XP_045729480.1,ERAS,False
XP_032282398.1,XP_003434688.1,XP_027459922.1,XP_045753402.1,SERBP1,False
XP_032282399.1,XP_548919.3,XP_027464081.1,XP_064430877.1,IL1RAPL1,False
XP_032282403.1,XP_013967182.1,XP_035581613.1,XP_045727199.2,LOC102153942,False
XP_032282404.1,NP_001002969.1,XP_027463882.1,XP_045732518.2,MAOA,False
XP_032282406.1,XP_548941.3,XP_027463269.1,XP_045732171.1,PRRG1,False
XP_032282408.1,XP_861268.1,XP_027463351.1,XP_045732415.1,DDX3X,False
XP_032282410.1,XP_005641313.1,XP_027463352.1,XP_045732425.1,DDX3X,False
XP_032282411.1,XP_038320687.1,XP_035581711.1,XP_064430032.1,ZNF674,False
XP_032282428.1,XP_548950.1,XP_027465084.1,XP_045732276.1,MID1IP1,False
XP_032282430.1,XP_038320593.1,XP_027464993.1,XP_045733794.1,LOC480914,False
XP_032282435.1,XP_005641284.1,XP_027463613.1,XP_045732013.1,GK,False
XP_032282440.1,XP_038320781.1,XP_027464179.1,XP_045732544.1,EFHC2,False
XP_032282444.1,XP_536676.3,XP_027466309.1,XP_045753409.1,DNAI4,False
XP_032282445.1,XP_038320772.1,XP_027464736.1,XP_045733172.1,FTSJ1,False
XP_032282446.1,XP_038320773.1,XP_027464737.1,XP_045733180.1,FTSJ1,False
XP_032282450.1,XP_022271935.1,XP_027463189.1,XP_064430058.1,RGN,False
XP_032282452.1,XP_038320621.1,XP_027463297.1,XP_064430005.1,USP9X,False
XP_032282454.1,XP_038320622.1,XP_027463298.1,XP_045732391.1,USP9X,False
XP_032282456.1,XP_538001.2,XP_027464512.1,XP_045732326.1,MED14,False
XP_032282457.1,XP_855211.1,XP_027465273.1,XP_045732341.2,CXHXorf38,False
XP_032282461.1,XP_038320708.1,XP_027463797.1,XP_064430008.1,CASK,False
XP_032282466.1,XP_005620243.1,XP_027466356.2,XP_045753411.1,MIER1,False
XP_032282476.1,XP_003435550.2,XP_027463811.1,XP_045732447.1,GPR34,False
XP_032282477.1,XP_852070.1,XP_027466379.2,XP_045753412.1,MIER1,False
XP_032282478.1,XP_038320196.1,XP_027463812.1,XP_045732458.1,GPR82,False
XP_032282481.1,XP_022271923.1,XP_035581687.1,XP_064430069.1,ZNF41,False
XP_032282482.1,XP_003435552.1,XP_027463154.1,XP_045732908.1,SYN1,False
XP_032282483.1,XP_003435553.1,XP_027463155.1,XP_045732916.1,SYN1,False
XP_032282489.1,XP_038320176.1,XP_035581460.1,XP_064430074.1,ZNF81,False
XP_032282490.1,XP_013967075.2,XP_027463170.1,XP_045732993.1,ARAF,False
XP_032282491.1,XP_005641353.1,XP_035581418.1,XP_045732961.1,ZNF182,False
XP_032282492.1,XP_022271945.1,XP_035581421.1,XP_045732970.1,ZNF182,False
XP_032282493.1,XP_548978.2,XP_027463185.2,XP_045733047.1,CFP,False
XP_032282498.1,XP_005641328.1,XP_027463176.1,XP_064430077.1,ZNF157,False
XP_032282505.1,XP_548979.5,XP_035581623.1,XP_054363767.1,ELK1,False
XP_032282507.1,NP_001003182.1,XP_027463195.1,XP_045733102.2,TIMP1,False
XP_032282508.1,XP_538020.2,XP_027463197.1,XP_064430068.1,UXT,False
XP_032282509.1,XP_548990.3,XP_027465424.1,XP_045733566.1,PIM2,False
XP_032282510.1,XP_038320358.1,XP_027463127.1,XP_045732718.1,RBM10,False
XP_032282511.1,XP_038320359.1,XP_027463128.1,XP_045732726.1,RBM10,False
XP_032282515.1,XP_038320362.1,XP_027463131.1,XP_045732750.1,RBM10,False
XP_032282516.1,XP_038320363.1,XP_027463132.1,XP_045732760.1,RBM10,False
XP_032282517.1,XP_538012.1,XP_027463198.1,XP_045732780.1,NDUFB11,False
XP_032282518.1,XP_548989.3,XP_027464346.1,XP_045747237.1,PCSK1N,False
XP_032282532.1,NP_001003343.1,XP_027463781.1,XP_064429970.1,DMD,False
XP_032282540.1,XP_038320862.1,XP_027464065.1,XP_045746917.1,SLC38A5,False
XP_032282542.1,XP_038320419.1,XP_027464353.1,XP_045733580.1,KCND1,False
XP_032282543.1,NP_001003045.1,XP_027464617.1,XP_064429978.1,TMEM47,False
XP_032282544.1,XP_005641392.1,XP_027464367.1,XP_045733538.1,OTUD5,False
XP_032282545.1,XP_538031.1,XP_027464368.1,XP_045733547.1,OTUD5,False
XP_032282546.1,XP_013967076.1,XP_027464369.1,XP_045733556.1,OTUD5,False
XP_032282551.1,NP_001183969.1,XP_027463140.2,XP_045732834.1,USP11,False
XP_032282555.1,NP_001184114.1,XP_027463329.1,XP_064430021.1,KDM6A,False
XP_032282560.1,NP_001184115.1,XP_027463333.1,XP_064430025.1,KDM6A,False
XP_032282567.1,XP_038320518.1,XP_027463138.1,XP_064430060.1,UBA1,False
XP_032282568.1,XP_538028.1,XP_027463943.1,XP_045733527.1,TIMM17B,False
XP_032282570.1,XP_537995.1,XP_027464197.1,XP_045745317.1,OTC,False
XP_032282571.1,XP_548986.2,XP_027464105.1,XP_045747117.1,WAS,False
XP_032282572.1,XP_038320311.1,XP_027464115.1,XP_045732316.1,ATP6AP2,False
XP_032282577.1,XP_548944.2,XP_027463259.1,XP_045732197.1,XK,False
XP_032282580.1,XP_863171.2,XP_035581478.1,XP_064430087.1,RBM3,False
XP_032282581.1,XP_038320355.1,XP_027464154.1,XP_064430090.1,RBM3,False
XP_032282582.1,XP_538024.2,XP_027464156.1,XP_045733301.1,WDR13,False
XP_032282583.1,XP_548997.2,XP_027464742.1,XP_045733819.1,PPP1R3F,False
XP_032282592.1,XP_038320487.1,XP_027463974.1,XP_045732286.1,BCOR,False
XP_032282595.1,XP_038320489.1,XP_027463977.1,XP_064430000.1,BCOR,False
XP_032282596.1,XP_861038.1,XP_027463978.1,XP_045732307.1,BCOR,False
XP_032282598.1,NP_001161933.1,XP_027465432.1,XP_064430132.1,FOXP3,False
XP_032282602.1,XP_038320392.1,XP_035581633.1,XP_045726196.1,SYTL5,False
XP_032282604.1,NP_001003001.1,XP_027463272.1,XP_045732217.2,DYNLT3,False
XP_032282606.1,XP_548987.2,XP_027464305.1,XP_045733310.1,SUV39H1,False
XP_032282607.1,XP_005641331.1,XP_027463162.1,XP_045732858.1,CDK16,False
XP_032282611.1,XP_538015.3,XP_027463165.1,XP_045732883.1,CDK16,False
XP_032282612.1,XP_038320846.1,XP_027464547.1,XP_045733806.1,SYP,False
XP_032282613.1,NP_001002970.2,XP_027464413.1,XP_045732531.2,MAOB,False
XP_032282616.1,XP_851538.1,XP_027464990.1,XP_045733783.1,PRICKLE3,False
XP_032282617.1,XP_005641359.1,XP_027463150.2,XP_045732929.2,ZNF630,False
XP_032282621.1,XP_851347.1,XP_027464672.1,XP_045733614.1,TFE3,False
XP_032282623.1,XP_038320191.1,XP_027464544.1,XP_045747372.1,CACNA1F,False
XP_032282624.1,XP_038320192.1,XP_027464545.1,XP_045747455.1,CACNA1F,False
XP_032282625.1,XP_038320193.1,XP_027464546.1,XP_045747544.2,CACNA1F,False
XP_032282626.1,XP_548995.2,XP_027465431.1,XP_045733838.1,CCDC22,False
XP_032282628.1,XP_005620249.1,XP_027466425.1,XP_045753419.1,MIER1,False
XP_032282629.1,XP_548991.2,XP_027464349.1,XP_045733593.1,GRIPAP1,False
XP_032282631.1,XP_538010.1,XP_027463147.1,XP_064430053.1,JADE3,False
XP_032282636.1,XP_038320664.1,XP_027464559.1,XP_064430108.1,CCDC120,False
XP_032282640.1,XP_538032.1,XP_027464040.1,XP_045733761.1,PRAF2,False
XP_032282641.1,NP_001003059.2,XP_027463935.1,XP_045733453.1,SLC35A2,False
XP_032282646.1,XP_851217.2,XP_027463947.1,XP_064430098.1,PQBP1,False
XP_032282647.1,XP_548943.2,XP_027463262.1,XP_045732178.1,LANCL3,False
XP_032282648.1,XP_013967131.2,XP_027465021.1,XP_054363861.1,HDAC6,False
XP_032282657.1,XP_013967240.1,XP_027465298.1,XP_064430114.1,GPKOW,False
XP_032282658.1,NP_001093761.1,XP_027463255.1,XP_045732186.1,CYBB,False
XP_032282660.1,XP_548972.2,XP_035581638.1,XP_064430055.1,RP2,False
XP_032282662.1,XP_548985.4,XP_027465095.1,XP_045733234.2,TBC1D25,False
XP_032282664.1,XP_863889.2,XP_027464986.1,XP_045733710.1,WDR45,False
XP_032282665.1,XP_022271541.2,XP_027464985.1,XP_045733702.1,WDR45,False
XP_032282667.1,XP_005641405.2,XP_027464987.1,XP_064430119.1,WDR45,False
XP_032282668.1,XP_537996.1,XP_027464708.1,XP_045732265.1,TSPAN7,False
XP_032282670.1,XP_038374837.1,XP_027471155.1,XP_045751358.1,DYNLT5,False
XP_032282671.1,XP_548961.2,XP_027465494.1,XP_064430017.1,FUNDC1,False
XP_032282672.1,XP_855279.2,XP_027464966.1,XP_064430030.1,DIPK2B,False
XP_032282673.1,XP_038320828.1,XP_027465486.1,XP_064429965.1,TASL,False
XP_032282677.1,XP_851024.1,XP_027465295.1,XP_045733219.1,EBP,False
XP_032282679.1,XP_005641277.1,XP_027464236.1,XP_064440049.1,MAGEB4,False
XP_032282680.1,XP_855261.1,XP_027464124.1,XP_045746066.1,NDP,False
XP_032282682.1,XP_005641373.1,XP_035581602.1,XP_054363813.1,PORCN,False
XP_032282684.1,XP_003435557.1,XP_035581603.1,XP_045733198.1,PORCN,False
XP_032282685.1,NP_001300736.1,XP_027464908.1,XP_064430883.1,GLOD5,False
XP_032282687.1,XP_038310670.1,XP_027446619.1,XP_045724974.1,INHBB,False
XP_032282689.1,XP_038320397.1,XP_035581514.1,XP_045745438.1,LOC102153158,False
XP_032282690.1,XP_538026.2,XP_027464433.1,XP_045733342.1,GATA1,False
XP_032282698.1,XP_005620256.1,XP_027474720.1,XP_054368796.1,SGIP1,False
XP_032282706.1,XP_861730.1,XP_035578604.1,XP_045750264.2,NUP98,False
XP_032282711.1,XP_022263616.2,XP_027433687.2,XP_064432718.1,OTOG,False
XP_032282712.1,XP_854533.1,XP_027434832.1,XP_045748717.1,CYP2R1,False
XP_032282713.1,XP_038312025.1,XP_027436412.1,XP_064431928.1,EIF4G2,False
XP_032282715.1,XP_854074.1,XP_027433693.2,XP_045727157.1,NLRP10,False
XP_032282716.1,NP_001375678.1,XP_027434821.1,XP_045748725.1,OR5E1,False
XP_032282718.1,XP_005633864.2,XP_027434818.1,XP_045751255.2,OR10AB3,False
XP_032282719.1,XP_542488.3,XP_027434831.1,XP_045751256.1,OR5P4,False
XP_032282720.1,XP_022263675.2,XP_027434799.1,XP_045748727.1,OVCH2,False
XP_032282722.1,NP_001017517.1,XP_027436418.1,XP_045748728.1,OR2D3,False
XP_032282724.1,NP_001375658.1,XP_027436547.1,XP_045748736.1,OR56B6,False
XP_032282729.1,XP_038312371.1,XP_027433704.2,XP_045748621.2,LOC485282,False
XP_032282732.1,XP_038312398.1,XP_027436741.1,XP_045748744.1,LOC485275,False
XP_032282733.1,NP_001375631.1,XP_027433705.1,XP_045748750.1,OR51Q1F,False
XP_032282734.1,XP_542379.1,XP_027437280.1,XP_045748629.1,OR51M1,False
XP_032282737.1,NP_001375892.1,XP_027436489.1,XP_045748752.1,OR51B10,False
XP_032282739.1,NP_001375762.1,XP_027436845.2,XP_045748757.1,OR51V1B,False
XP_032282746.1,XP_038374889.1,XP_035583119.1,XP_054368797.1,SGIP1,False
XP_032282750.1,XP_038312368.1,XP_035579019.1,XP_045748635.1,LOC119864931,False
XP_032282755.1,NP_001375616.1,XP_027434538.1,XP_045748771.1,OR52P2,False
XP_032282757.1,XP_038312462.1,XP_027436084.1,XP_045750280.3,CHRNA10,False
XP_032282758.1,XP_038312463.1,XP_027435884.1,XP_045750282.1,ART5,False
XP_032282761.1,XP_851516.4,XP_027433723.1,XP_045748644.1,KLHL35,False
XP_032282762.1,XP_005633836.1,XP_027433724.2,XP_064431920.1,LOC485179,False
XP_032282763.1,XP_038312360.1,XP_027436177.2,XP_064431919.1,GDPD4,False
XP_032282767.1,XP_005633634.1,XP_027434684.1,XP_045750248.1,STIM1,False
XP_032282768.1,XP_850663.1,XP_027434685.1,XP_045750249.1,STIM1,False
XP_032282769.1,XP_003433061.1,XP_027434688.1,XP_045750247.1,STIM1,False
XP_032282772.1,XP_038312310.1,XP_027434116.2,XP_064433002.1,C2CD3,False
XP_032282773.1,XP_038374902.1,XP_035583120.1,XP_054368798.1,SGIP1,False
XP_032282776.1,NP_001003048.1,XP_027434123.2,XP_045750378.1,UCP2,False
XP_032282777.1,NP_001003047.1,XP_027434122.1,XP_045750380.1,UCP3,False
XP_032282781.1,NP_001091451.1,XP_027436417.1,XP_054368030.1,ZBED5,False
XP_032282783.1,XP_003433072.1,XP_027435718.1,XP_045748742.1,UBQLNL,False
XP_032282785.1,XP_013978141.2,XP_027434927.1,XP_045750362.1,RAB6A,False
XP_032282786.1,XP_013978140.2,XP_027434928.1,XP_045750363.1,RAB6A,False
XP_032282787.1,XP_854756.1,XP_027437072.1,XP_054367996.1,MYOD1,False
XP_032282789.1,XP_038312007.1,XP_027434503.1,XP_045750046.1,FAR1,False
XP_032282790.1,XP_542304.1,XP_027436733.2,XP_045750420.1,MOGAT2,False
XP_032282792.1,XP_542517.2,XP_027437121.1,XP_064432862.1,PIK3C2A,False
XP_032282794.1,XP_038312157.1,XP_027435113.1,XP_064433176.1,PARVA,False
XP_032282795.1,XP_542326.2,XP_027436363.1,XP_045750316.1,PHOX2A,False
XP_032282796.1,XP_038312048.1,XP_027434558.1,XP_045750409.1,ARRB1,False
XP_032282801.1,XP_038312272.1,XP_027433601.1,XP_045750173.2,SYT9,False
XP_032282804.1,XP_005633541.1,XP_027437018.1,XP_045750418.2,MAP6,False
XP_032282805.1,NP_001375875.1,XP_027434819.2,XP_045748726.1,OR5P6,False
XP_032282806.1,XP_851632.3,XP_027435824.1,XP_045750394.1,RNF169,False
